id,listing_id,post_town,outcode,property_type,first_published_date_day,first_published_date_month,first_published_date_year,last_published_date_day,last_published_date_month,last_published_date_year,num_bathrooms,num_bedrooms,num_floors,num_recepts,price
33452,52407018,Southampton,14,5,27,7,2019,29,8,2019,0,1,0,0,219
33453,52416068,Southampton,16,5,15,8,2019,16,8,2019,1,2,0,1,219
33454,49543120,Southampton,30,0,26,7,2019,28,8,2019,1,2,0,1,219
33455,52524695,Southampton,18,5,22,8,2019,23,8,2019,1,2,0,1,219
33456,52047839,Southampton,16,0,2,8,2019,20,8,2019,0,2,0,0,219
33457,52385128,Southampton,15,5,23,7,2019,7,8,2019,2,2,0,1,219
33458,44140433,Southampton,15,5,3,8,2019,3,8,2019,1,2,0,1,219
33459,52513270,Southampton,14,5,2,8,2019,5,8,2019,2,2,0,0,219
33460,52410205,Southampton,15,5,3,4,2019,1,8,2019,0,2,0,0,219
33461,45332812,Southampton,15,5,27,8,2019,27,8,2019,1,2,0,1,219
33462,52355463,Southampton,30,5,14,6,2019,27,8,2019,2,2,0,1,219
33463,45747315,Southampton,16,5,21,8,2019,22,8,2019,1,2,0,1,219
33464,52291637,Southampton,17,5,21,8,2019,22,8,2019,0,2,0,0,219
33465,52429345,Southampton,18,0,8,8,2019,14,8,2019,1,3,0,1,219
33466,52114441,Southampton,19,7,23,8,2019,23,8,2019,1,2,0,1,219
33467,51926790,Southampton,15,5,23,8,2019,23,8,2019,0,2,0,0,213
33468,48025004,Southampton,30,0,23,8,2019,24,8,2019,1,2,0,2,213
33469,15945740,Southampton,17,13,14,3,2018,6,8,2019,1,0,0,1,213
33470,52458919,Southampton,17,0,30,7,2019,6,8,2019,2,2,0,1,213
33471,42266422,Southampton,15,5,5,6,2019,5,6,2019,1,2,0,1,213
33472,52225037,Southampton,18,5,3,7,2019,18,7,2019,1,1,0,1,213
33473,52416858,Southampton,15,5,3,7,2019,15,8,2019,1,2,0,0,213
33474,52457258,Southampton,16,2,5,7,2019,14,8,2019,1,1,0,1,213
33475,52484463,Southampton,15,5,7,8,2019,23,8,2019,0,2,0,0,213
33476,39183694,Southampton,14,5,12,8,2019,20,8,2019,1,2,0,1,213
33477,47553888,Southampton,18,5,23,7,2019,24,7,2019,1,2,0,1,213
33478,52296126,Southampton,15,5,1,6,2019,2,6,2019,2,2,0,1,213
33479,52283041,Southampton,17,5,9,8,2019,24,8,2019,0,2,0,0,213
33480,42134769,Southampton,19,6,19,8,2019,27,8,2019,0,2,0,0,213
33481,52526159,Southampton,15,5,31,5,2019,1,6,2019,2,2,0,1,196
33482,47118992,Southampton,18,5,3,7,2019,18,7,2019,1,1,0,1,196
33483,52474343,Southampton,15,5,3,7,2019,15,8,2019,1,2,0,0,196
33484,46919627,Southampton,15,5,5,6,2019,5,6,2019,1,2,0,1,150
33485,52345373,Southampton,14,5,7,8,2019,7,8,2019,1,1,0,1,219
33486,51070175,Southampton,15,0,25,7,2019,25,7,2019,1,2,0,2,196
33487,42092874,Southampton,15,5,19,8,2019,28,8,2019,1,2,0,0,196
33488,52496415,Southampton,16,5,7,8,2019,8,8,2019,1,2,1,1,196
33489,46932837,Southampton,15,0,24,5,2019,23,8,2019,0,1,0,0,196
33490,11180112,Southampton,30,0,29,8,2019,29,8,2019,0,2,0,0,196
33491,51667907,Southampton,18,0,20,8,2019,20,8,2019,0,2,0,0,196
33492,51943935,Southampton,18,5,10,7,2019,11,7,2019,1,2,0,1,196
33493,41061413,Southampton,16,5,23,8,2019,24,8,2019,1,2,0,1,196
33494,41085282,Southampton,15,0,28,3,2019,3,6,2019,1,2,0,1,196
33495,46537902,Southampton,16,6,13,8,2019,14,8,2019,1,2,0,2,196
33496,52383456,Southampton,14,0,29,6,2019,23,8,2019,1,2,0,1,196
33497,52183596,Southampton,15,5,20,8,2019,20,8,2019,0,2,0,0,196
33498,51628745,Southampton,14,5,22,8,2019,23,8,2019,1,2,0,1,196
33499,17861641,Southampton,14,0,23,8,2019,24,8,2019,1,2,0,3,196
33500,46454604,Southampton,16,5,10,6,2019,17,6,2019,1,1,0,1,196
33501,51623535,Southampton,16,13,8,8,2019,9,8,2019,0,0,0,0,196
33502,51943935,Southampton,17,13,16,4,2019,7,8,2019,0,0,0,0,196
33503,41061413,Southampton,16,5,24,7,2019,14,8,2019,1,2,0,1,196
33504,51667907,Southampton,17,5,16,8,2019,16,8,2019,1,2,0,0,196
33505,44437343,Southampton,15,5,7,8,2019,23,8,2019,0,2,0,0,196
33506,44491145,Southampton,19,0,22,8,2019,23,8,2019,1,2,0,2,196
33507,15945678,Southampton,19,5,15,7,2019,22,8,2019,1,2,0,1,196
33508,52335485,Southampton,19,1,25,7,2019,29,8,2019,1,2,0,1,196
33509,51543712,Southampton,14,5,22,8,2019,28,8,2019,1,2,0,1,196
33510,52545879,Southampton,14,5,2,5,2019,10,8,2019,1,2,0,1,208
33511,52461534,Southampton,30,6,11,6,2019,6,8,2019,1,2,0,1,196
33512,52043544,Southampton,14,5,1,5,2019,12,8,2019,1,2,0,1,196
33513,52498712,Southampton,18,0,13,5,2019,27,6,2019,1,1,0,1,196
33514,50951197,Southampton,14,13,22,3,2019,7,8,2019,0,0,0,0,196
33515,52391488,Southampton,15,5,23,8,2019,23,8,2019,0,2,0,0,196
33516,51932373,Southampton,16,5,14,8,2019,15,8,2019,1,3,0,1,185
33517,48623335,Southampton,17,13,13,3,2018,6,8,2019,1,0,0,1,196
33518,52492534,Southampton,17,13,14,3,2018,6,8,2019,1,0,0,1,190
33519,52509797,Southampton,14,5,17,10,2018,8,7,2019,1,2,0,1,196
33520,51725500,Southampton,16,13,15,5,2019,23,7,2019,0,0,0,0,196
33521,52348899,Southampton,14,5,29,1,2019,14,5,2019,1,1,0,1,196
33522,50875509,Southampton,18,5,27,8,2019,27,8,2019,0,2,0,0,196
33523,41731396,Southampton,16,5,23,8,2019,23,8,2019,0,2,0,0,190
33524,48130723,Southampton,14,5,7,8,2019,23,8,2019,1,1,0,1,196
33525,52327788,Southampton,15,5,21,8,2019,24,8,2019,1,2,0,1,196
33526,52489069,Southampton,17,5,27,6,2019,27,6,2019,0,1,0,0,196
33527,52090953,Southampton,16,5,1,6,2019,7,8,2019,1,2,0,1,195
33528,52311944,Southampton,30,5,29,8,2019,29,8,2019,2,2,0,1,195
33529,52495160,Southampton,30,5,16,7,2019,16,8,2019,0,2,0,0,195
33530,51310188,Southampton,14,5,6,6,2019,25,6,2019,1,1,0,0,191
33531,51735582,Southampton,15,5,7,8,2019,8,8,2019,1,2,0,1,195
33532,51294718,Southampton,14,13,22,3,2019,7,8,2019,0,0,0,0,195
33533,51412728,Southampton,17,0,19,3,2019,1,6,2019,1,2,0,1,195
33534,50888124,Southampton,16,5,23,8,2019,28,8,2019,0,2,0,0,194
33535,52458867,Southampton,15,5,1,8,2019,2,8,2019,1,2,0,1,194
33536,46947207,Southampton,15,5,23,7,2019,23,8,2019,0,2,0,0,193
33537,46918822,Southampton,14,5,29,1,2019,14,5,2019,1,1,0,1,193
33538,46932836,Southampton,14,5,24,7,2019,6,8,2019,1,2,0,1,190
33539,49381465,Southampton,19,6,28,8,2019,28,8,2019,1,2,0,1,190
33540,51449885,Southampton,16,5,15,6,2019,9,8,2019,1,2,0,1,190
33541,46084012,Southampton,17,5,28,8,2019,28,8,2019,1,1,0,1,190
33542,37393663,Southampton,15,5,9,7,2019,23,8,2019,0,2,0,0,190
33543,42760955,Southampton,30,6,26,8,2019,27,8,2019,1,2,0,1,196
33544,39406773,Southampton,30,5,26,8,2019,27,8,2019,1,2,0,1,190
33545,52478300,Southampton,17,5,5,6,2019,14,8,2019,1,2,0,0,190
33546,41531421,Southampton,15,0,8,9,2018,23,8,2019,0,1,0,0,190
33547,46767008,Southampton,15,13,27,3,2019,7,8,2019,0,0,0,0,190
33548,52545545,Southampton,17,5,29,8,2019,29,8,2019,0,2,0,0,190
33549,48265633,Southampton,18,5,20,8,2019,21,8,2019,0,3,0,0,190
33550,51682307,Southampton,17,5,31,7,2019,15,8,2019,1,2,0,0,190
33551,52334852,Southampton,30,5,24,8,2019,24,8,2019,1,2,0,1,190
33552,50888121,Southampton,16,0,20,8,2019,20,8,2019,1,1,0,1,190
33553,50856861,Southampton,17,2,3,6,2019,3,6,2019,2,4,0,2,190
33554,52437593,Southampton,15,5,22,3,2018,7,6,2019,1,2,0,1,190
33555,52273966,Southampton,14,5,22,7,2019,21,8,2019,1,1,0,1,190
33556,52176205,Southampton,15,5,2,7,2019,3,7,2019,2,2,0,1,190
33557,46084007,Southampton,17,2,14,1,2019,5,6,2019,2,4,0,2,190
33558,52312143,Southampton,16,5,26,8,2019,29,8,2019,1,2,0,0,190
33559,52535513,Southampton,18,6,22,8,2019,28,8,2019,1,2,0,1,190
33560,51783837,Southampton,14,5,20,8,2019,20,8,2019,1,2,0,1,190
33561,52537966,Southampton,15,5,9,8,2019,9,8,2019,0,2,0,0,190
33562,52021570,Southampton,16,5,20,8,2019,21,8,2019,1,2,0,1,190
33563,52519647,Southampton,15,5,2,4,2019,22,8,2019,0,2,0,0,189
33564,52520494,Southampton,15,5,23,2,2019,22,8,2019,1,2,0,1,189
33565,51672297,Southampton,16,13,10,6,2019,17,6,2019,1,0,0,1,189
33566,47146165,Southampton,15,5,8,3,2019,22,8,2019,0,2,0,0,189
33567,50933122,,15,5,17,7,2019,22,8,2019,0,2,0,0,183
33568,43754435,Southampton,16,5,20,8,2019,21,8,2019,0,2,0,0,189
33569,52463415,Southampton,15,5,17,7,2019,17,8,2019,0,2,0,0,189
33570,52261158,Southampton,15,5,11,7,2018,14,5,2019,1,1,0,1,165
33571,52510766,Southampton,18,6,6,8,2019,6,8,2019,0,2,0,0,189
33572,52458920,Southampton,15,5,13,8,2019,22,8,2019,1,2,0,1,189
33573,49751908,Southampton,16,5,11,5,2018,22,8,2019,1,1,0,0,189
33574,47021565,Southampton,17,5,27,8,2019,27,8,2019,1,1,0,1,188
33575,48203514,Southampton,14,5,28,8,2019,28,8,2019,1,1,0,1,188
33576,51959945,Southampton,14,5,20,7,2019,22,8,2019,1,2,0,1,187
33577,46104402,Southampton,15,5,9,7,2019,26,8,2019,2,2,0,1,187
33578,52520859,Southampton,15,6,30,7,2019,23,8,2019,1,2,0,1,187
33579,52484600,Southampton,16,5,5,8,2019,21,8,2019,1,2,0,1,183
33580,48741518,Southampton,15,5,16,8,2019,16,8,2019,2,2,0,1,179
33581,44465871,Southampton,15,5,5,7,2019,22,8,2019,0,2,0,0,179
33582,52469910,Southampton,15,5,31,7,2019,22,8,2019,1,2,0,1,178
33583,43075958,Southampton,15,5,31,5,2019,22,8,2019,1,2,0,1,178
33584,46885503,Southampton,16,13,13,5,2019,29,5,2019,0,0,0,0,178
33585,46885085,Southampton,15,5,21,2,2019,22,8,2019,1,2,0,1,178
33586,51725501,Southampton,15,5,5,7,2019,5,7,2019,0,2,0,0,178
33587,29367412,Southampton,15,5,22,2,2019,26,7,2019,1,2,0,0,178
33588,43075953,Southampton,15,5,7,4,2019,31,5,2019,1,2,0,0,175
33589,52462446,Southampton,15,5,19,6,2019,19,6,2019,1,2,0,0,175
33590,42741406,Southampton,15,5,21,3,2019,22,8,2019,0,2,0,0,174
33591,48331045,Southampton,16,0,13,5,2019,30,5,2019,1,2,0,0,174
33592,44134944,Southampton,14,5,7,5,2019,16,5,2019,1,2,0,1,173
33593,52395828,Southampton,15,5,1,8,2019,28,8,2019,0,2,0,0,173
33594,47587344,Southampton,15,5,19,6,2019,19,6,2019,1,2,0,1,173
33595,50862975,Southampton,18,5,10,6,2019,10,6,2019,1,2,0,1,167
33596,45861053,Southampton,19,5,22,8,2019,22,8,2019,1,2,1,1,173
33597,52312120,Southampton,18,5,5,8,2019,6,8,2019,1,2,0,1,173
33598,44555989,Southampton,15,5,29,5,2018,14,5,2019,1,1,0,1,167
33599,52244572,Southampton,19,5,5,7,2019,28,8,2019,0,2,0,0,173
33600,52307499,Southampton,15,5,28,8,2019,28,8,2019,0,2,0,0,173
33601,44977531,Southampton,19,5,6,7,2018,14,5,2019,1,1,0,1,167
33602,32466728,Southampton,15,5,8,7,2019,27,8,2019,1,1,0,1,173
33603,52257234,Southampton,15,5,2,4,2019,23,5,2019,0,2,0,0,173
33604,46723568,Southampton,15,5,8,3,2019,23,5,2019,0,2,0,0,173
33605,45810164,Southampton,30,5,20,8,2019,28,8,2019,1,2,0,1,173
33606,46084059,Southampton,17,5,28,8,2019,28,8,2019,1,1,0,1,173
33607,17449841,Southampton,15,5,1,5,2019,19,8,2019,0,2,0,0,173
33608,46568258,Southampton,16,5,6,6,2019,20,6,2019,1,2,0,1,179
33609,46630544,Southampton,15,5,8,7,2019,16,8,2019,1,2,0,0,173
33610,46883949,Southampton,19,5,6,8,2018,14,5,2019,1,1,0,1,173
33611,17449839,Southampton,19,5,14,5,2018,14,5,2019,1,1,0,1,173
33612,51418257,Southampton,14,5,12,8,2019,13,8,2019,1,2,0,0,173
33613,45742823,Southampton,15,5,17,8,2019,17,8,2019,1,2,0,0,173
33614,52267217,Southampton,16,6,23,8,2019,23,8,2019,0,2,0,0,173
33615,51825459,Southampton,30,5,5,8,2019,9,8,2019,0,2,0,0,173
33616,46319550,Southampton,15,5,23,8,2019,23,8,2019,1,2,0,1,173
33617,29766714,Southampton,15,5,1,8,2019,19,8,2019,1,2,0,1,173
33618,52305112,Southampton,15,5,29,8,2019,29,8,2019,0,2,0,0,173
33619,47792360,Southampton,14,5,23,7,2019,24,7,2019,1,2,0,0,173
33620,46883954,Southampton,15,5,7,4,2019,31,5,2019,1,2,0,0,173
33621,42647814,Southampton,15,5,15,7,2019,7,8,2019,1,2,0,0,173
33622,41659839,Southampton,14,5,15,8,2019,15,8,2019,0,1,0,0,156
33623,46883951,Southampton,15,13,16,4,2019,7,8,2019,0,0,0,0,173
33624,48275602,Southampton,15,5,19,8,2019,22,8,2019,0,2,0,0,173
33625,51864709,Southampton,14,13,22,3,2019,7,8,2019,0,0,0,0,173
33626,17449844,Southampton,17,0,24,5,2019,30,5,2019,2,2,0,0,173
33627,17449846,Southampton,16,0,24,5,2019,30,5,2019,2,2,0,0,173
33628,52465523,Southampton,15,13,27,3,2019,7,8,2019,0,0,0,0,173
33629,52008860,Southampton,14,5,24,10,2018,29,8,2019,0,1,0,0,173
33630,43043999,Southampton,30,5,30,1,2019,14,5,2019,1,2,0,1,173
33631,51682602,Southampton,14,0,18,2,2019,6,8,2019,1,2,0,1,167
33632,52015040,Southampton,14,0,20,8,2019,20,8,2019,1,1,0,1,173
33633,46883952,Southampton,30,4,12,8,2019,27,8,2019,1,1,0,1,173
33634,44824259,Southampton,17,5,27,8,2019,27,8,2019,1,1,0,1,167
33635,45356003,Southampton,14,5,15,8,2019,15,8,2019,1,1,0,1,173
33636,52378947,Southampton,15,5,31,5,2019,1,6,2019,1,1,0,1,173
33637,49992359,Southampton,14,5,10,6,2019,15,8,2019,1,2,0,1,173
33638,52400819,Southampton,15,0,2,7,2019,24,8,2019,0,1,0,0,173
33639,50136795,Southampton,14,5,15,6,2019,24,8,2019,0,2,0,0,173
33640,52498673,Southampton,17,5,31,7,2019,28,8,2019,1,1,0,1,173
33641,52273802,Southampton,17,5,7,5,2019,15,5,2019,0,1,0,0,167
33642,52546245,Southampton,14,5,29,1,2019,14,5,2019,1,1,0,1,173
33643,52180555,Southampton,15,5,1,5,2019,19,8,2019,0,1,0,0,173
33644,46630449,Southampton,14,0,26,6,2018,22,8,2019,0,2,0,0,173
33645,52090858,Southampton,15,5,8,3,2019,23,5,2019,0,1,0,0,185
33646,44151452,Southampton,15,5,7,4,2019,31,5,2019,1,1,0,0,173
33647,51144766,,17,5,16,4,2019,31,5,2019,1,1,0,0,173
33648,52451684,Southampton,15,0,27,3,2019,7,8,2019,0,0,0,0,173
33649,50888123,Southampton,16,13,8,8,2019,9,8,2019,0,0,0,0,173
33650,51552474,Southampton,15,5,19,6,2019,19,6,2019,1,1,0,1,173
33651,51551411,Southampton,16,13,31,5,2019,17,6,2019,0,0,0,0,173
33652,50933121,,15,5,21,3,2019,23,5,2019,0,1,0,0,173
33653,44319218,Southampton,15,5,19,7,2019,21,7,2019,1,1,0,0,173
33654,44319232,Southampton,17,5,31,7,2019,19,8,2019,0,2,0,0,173
33655,50335604,Southampton,16,5,15,4,2019,21,8,2019,0,2,0,0,173
33656,16404522,Southampton,15,5,6,8,2019,7,8,2019,1,1,0,1,173
33657,15281845,Southampton,15,5,11,6,2019,21,6,2019,1,1,0,1,173
33658,48847636,Southampton,16,13,22,3,2019,7,8,2019,0,0,0,0,173
33659,52527108,Southampton,15,5,23,7,2019,24,7,2019,1,1,0,1,173
33660,52424942,Southampton,15,5,19,9,2018,14,5,2019,1,1,0,1,173
33661,51623945,Southampton,15,5,12,7,2019,13,7,2019,1,1,0,1,185
33662,51717443,Southampton,15,5,12,7,2019,13,7,2019,1,1,0,1,173
33663,50312416,Southampton,14,5,3,7,2019,29,8,2019,1,2,0,0,173
33664,33826521,Southampton,15,5,4,6,2019,20,6,2019,1,1,0,1,173
33665,52258786,Southampton,16,5,30,1,2019,2,8,2019,1,1,0,1,173
33666,40321721,Southampton,15,5,12,7,2019,22,8,2019,1,1,0,1,173
33667,45422617,Southampton,14,5,20,8,2019,20,8,2019,1,1,0,0,173
33668,46883953,Southampton,17,0,19,8,2019,19,8,2019,1,1,0,1,167
33669,43043990,Southampton,14,5,19,8,2019,19,8,2019,0,2,0,0,173
33670,48129406,Southampton,15,5,2,7,2019,3,7,2019,0,1,0,0,173
33671,17449861,Southampton,15,5,23,5,2019,23,5,2019,0,1,0,0,173
33672,46862491,Southampton,15,5,23,5,2019,23,5,2019,0,1,0,0,162
33673,47121845,Southampton,14,5,19,8,2019,19,8,2019,0,2,0,0,162
33674,50933120,,17,0,19,8,2019,19,8,2019,1,1,0,1,162
33675,52348732,Southampton,17,5,20,8,2019,20,8,2019,0,2,0,0,162
33676,50888122,Southampton,14,5,4,7,2019,5,7,2019,1,1,0,1,162
33677,46883958,Southampton,14,5,12,8,2019,12,8,2019,0,1,0,0,162
33678,52348525,Southampton,16,5,20,2,2019,14,5,2019,1,1,0,0,162
33679,51620004,Southampton,15,5,2,4,2019,23,5,2019,0,1,0,0,162
33680,17449862,Southampton,17,5,27,8,2019,27,8,2019,1,1,0,1,160
33681,46883963,Southampton,18,5,14,6,2019,15,6,2019,1,1,0,1,160
33682,52146725,Southampton,19,5,8,8,2019,8,8,2019,1,2,0,1,160
33683,44289084,Southampton,15,5,2,8,2019,20,8,2019,1,1,0,1,160
33684,41624485,Southampton,15,5,13,6,2019,14,6,2019,1,1,0,1,160
33685,52316981,Southampton,14,5,16,7,2019,23,8,2019,0,1,0,0,160
33686,51734461,Southampton,15,5,7,8,2019,8,8,2019,1,2,0,1,160
33687,50888117,Southampton,17,5,8,3,2019,14,5,2019,0,1,0,0,155
33688,52183234,Southampton,15,5,7,4,2019,31,5,2019,1,1,0,0,160
33689,49083697,Southampton,15,5,8,7,2019,20,8,2019,1,1,0,1,160
33690,52073400,Southampton,17,0,15,8,2019,15,8,2019,1,1,0,1,160
33691,52073331,Southampton,15,5,20,8,2019,26,8,2019,1,2,0,0,160
33692,51971720,Southampton,15,5,2,4,2019,29,8,2019,0,1,0,0,160
33693,51659330,Southampton,15,6,23,8,2019,23,8,2019,0,1,0,0,160
33694,50333271,Southampton,15,5,11,7,2019,28,8,2019,1,1,0,1,160
33695,52073177,Southampton,14,5,24,6,2019,24,6,2019,1,1,0,1,160
33696,49075099,Southampton,17,5,21,8,2019,22,8,2019,1,1,0,1,160
33697,52457390,Southampton,14,0,23,7,2019,28,8,2019,1,0,0,0,160
33698,44662534,Southampton,14,5,8,7,2019,20,8,2019,1,1,0,1,160
33699,51957753,Southampton,14,5,15,8,2019,20,8,2019,0,1,0,0,160
33700,32435317,Southampton,14,5,7,6,2019,14,8,2019,1,1,0,1,160
33701,32435317,Southampton,17,5,14,8,2019,28,8,2019,1,1,0,1,160
33702,44662534,Southampton,15,5,5,7,2019,22,8,2019,0,1,0,0,160
33703,52457390,Southampton,15,5,17,4,2019,22,8,2019,1,1,0,1,160
33704,28960331,Southampton,19,5,27,8,2019,27,8,2019,1,2,0,1,160
33705,51984024,Southampton,19,5,4,6,2019,14,6,2019,1,2,0,1,160
33706,40753478,Southampton,16,5,24,7,2019,24,7,2019,0,1,0,0,155
33707,47808477,Southampton,18,0,9,7,2019,21,8,2019,1,1,0,0,160
33708,17449864,Southampton,17,5,22,8,2019,22,8,2019,1,2,0,0,160
33709,47163252,Southampton,19,5,6,8,2019,6,8,2019,1,1,0,0,167
33710,51773412,Southampton,15,5,9,7,2019,20,8,2019,1,1,0,1,160
33711,47251089,Southampton,17,0,6,8,2019,20,8,2019,1,1,0,1,160
33712,52290192,Southampton,18,5,24,8,2019,29,8,2019,1,2,0,1,160
33713,51764004,Southampton,19,5,16,1,2019,18,6,2019,0,2,0,0,160
33714,52101081,Southampton,16,5,9,8,2019,23,8,2019,1,1,0,1,160
33715,52333944,Southampton,17,5,1,5,2019,12,8,2019,0,1,0,0,160
33716,40227332,Southampton,16,5,13,8,2019,20,8,2019,1,1,0,1,155
33717,46863573,Southampton,15,5,26,7,2019,23,8,2019,0,2,0,0,160
33718,52020111,Southampton,14,5,23,8,2019,23,8,2019,0,1,0,0,160
33719,52424944,Southampton,15,5,6,8,2019,20,8,2019,1,1,0,1,159
33720,52462490,Southampton,15,5,29,8,2019,29,8,2019,0,1,0,0,162
33721,43044003,Southampton,15,5,2,4,2019,19,8,2019,0,1,0,0,159
33722,45228536,Southampton,19,5,23,8,2019,23,8,2019,0,2,0,0,158
33723,52312135,Southampton,14,13,24,8,2019,25,8,2019,1,0,0,0,158
33724,45810214,Southampton,15,5,23,2,2019,19,8,2019,0,1,0,0,158
33725,52482230,Southampton,14,0,28,8,2019,28,8,2019,1,0,0,0,158
33726,38659919,Southampton,15,5,28,5,2019,31,5,2019,1,2,0,1,158
33727,50996193,Southampton,16,5,23,8,2019,24,8,2019,0,1,0,0,158
33728,36816331,Southampton,14,5,22,8,2019,22,8,2019,0,1,0,0,158
33729,51699539,Southampton,17,5,7,5,2019,15,5,2019,0,1,0,0,150
33730,52400460,Southampton,15,5,22,8,2019,23,8,2019,1,1,0,1,158
33731,29367378,Southampton,16,5,25,2,2019,22,8,2019,1,1,0,1,157
33732,46885230,Southampton,15,5,19,6,2018,11,6,2019,1,1,0,1,156
33733,48423693,Southampton,15,13,17,3,2019,14,5,2019,1,0,0,0,157
33734,48049891,Southampton,15,5,17,9,2018,11,6,2019,1,1,0,1,157
33735,49382630,Southampton,15,13,1,4,2019,29,5,2019,0,0,0,0,157
33736,52024627,Southampton,16,5,25,2,2019,4,6,2019,1,1,0,1,156
33737,48927009,Southampton,15,13,1,4,2019,29,5,2019,0,0,0,0,156
33738,52323028,Southampton,16,5,27,2,2019,4,6,2019,1,1,0,1,156
33739,52036998,Southampton,14,5,8,4,2019,8,7,2019,1,1,0,0,156
33740,52327119,Southampton,14,13,22,3,2019,7,8,2019,0,0,0,0,156
33741,52510742,Southampton,15,5,22,7,2019,22,8,2019,1,1,0,1,150
33742,50187849,Southampton,15,5,28,5,2019,6,8,2019,1,1,0,1,156
33743,52353482,Southampton,14,5,3,4,2019,19,8,2019,0,1,0,0,156
33744,42134770,Southampton,15,5,20,6,2019,6,8,2019,1,1,0,1,156
33745,52388934,Southampton,15,5,24,6,2019,20,8,2019,1,1,0,1,156
33746,52211837,Southampton,16,5,16,7,2019,21,8,2019,1,1,0,1,156
33747,52290181,Southampton,17,5,13,8,2019,22,8,2019,1,2,0,0,156
33748,48543249,Southampton,15,5,8,7,2019,21,8,2019,1,1,0,0,156
33749,52316720,Southampton,14,5,6,8,2019,14,8,2019,1,1,0,1,156
33750,52546244,Southampton,19,5,22,8,2019,28,8,2019,1,1,0,1,156
33751,43075954,Southampton,17,5,2,7,2019,15,8,2019,0,1,0,0,156
33752,49212994,Southampton,14,5,21,8,2019,21,8,2019,0,1,0,0,156
33753,52515433,Southampton,15,5,23,8,2019,23,8,2019,0,1,0,0,156
33754,43044029,Southampton,19,5,14,8,2019,16,8,2019,1,1,0,1,156
33755,16404523,Southampton,14,0,12,6,2019,15,8,2019,1,1,0,1,156
33756,46974520,Southampton,14,5,3,4,2019,29,8,2019,0,1,0,0,156
33757,49228553,Southampton,19,5,13,8,2019,26,8,2019,1,2,0,0,156
33758,45810468,Southampton,15,5,21,8,2019,21,8,2019,1,1,0,1,156
33759,41409879,Southampton,15,5,13,8,2019,15,8,2019,1,1,0,1,156
33760,52488412,Southampton,19,5,23,8,2019,23,8,2019,0,2,0,0,156
33761,50609728,Southampton,14,5,24,6,2019,20,8,2019,1,1,0,1,150
33762,48053284,Southampton,16,3,20,8,2019,29,8,2019,0,1,0,0,156
33763,50835195,Southampton,15,13,16,4,2019,7,8,2019,0,0,0,0,149
33764,49059806,Southampton,14,0,15,1,2019,30,5,2019,1,1,0,1,133
33765,50985074,Southampton,19,5,9,8,2019,19,8,2019,1,1,0,1,156
33766,50609809,Southampton,15,13,4,7,2018,14,5,2019,1,0,0,1,156
33767,50984849,Southampton,17,13,2,4,2019,19,8,2019,0,1,0,0,160
33768,50641107,Southampton,15,5,12,8,2019,12,8,2019,0,1,0,0,156
33769,47934216,Southampton,15,5,23,8,2019,28,8,2019,0,1,0,0,156
33770,50888120,Southampton,17,13,4,6,2019,4,6,2019,1,0,0,0,144
33771,52167836,Southampton,15,5,23,8,2019,28,8,2019,0,1,0,0,144
33772,48195735,Southampton,15,5,12,8,2019,12,8,2019,0,1,0,0,144
33773,43745285,Southampton,14,5,10,8,2019,22,8,2019,1,1,0,1,144
33774,51834445,Southampton,16,13,27,2,2019,4,6,2019,1,0,0,0,144
33775,51872376,Southampton,19,5,10,5,2019,9,7,2019,1,1,0,1,144
33776,52109543,Southampton,15,13,30,12,2018,28,8,2019,1,0,0,0,144
33777,52395336,Southampton,17,5,26,11,2018,28,8,2019,1,1,0,0,144
33778,52015041,Southampton,14,0,24,8,2019,25,8,2019,3,1,0,0,144
33779,44176385,Southampton,17,5,15,8,2019,21,8,2019,1,1,0,1,144
33780,52487565,Southampton,15,5,23,8,2019,23,8,2019,0,1,0,0,138
33781,27665500,Southampton,19,5,19,8,2019,19,8,2019,1,1,0,1,144
33782,33262838,Southampton,14,0,15,8,2019,15,8,2019,1,1,0,1,144
33783,52413962,Southampton,17,5,28,8,2019,28,8,2019,1,1,0,1,144
33784,52406436,Southampton,17,5,22,8,2019,23,8,2019,1,1,0,1,144
33785,51746501,Southampton,15,5,19,6,2019,19,6,2019,1,1,0,1,160
33786,47318864,Southampton,15,5,7,4,2019,31,5,2019,1,1,0,0,156
33787,52398010,Southampton,15,5,19,6,2019,19,6,2019,1,1,0,1,150
33788,46498367,Southampton,18,5,23,8,2019,23,8,2019,1,1,0,1,144
33789,49300791,Southampton,15,5,2,4,2019,29,8,2019,0,1,0,0,144
33790,52385140,Southampton,15,5,2,4,2019,22,8,2019,0,1,0,0,138
33791,52471092,Southampton,14,13,22,3,2019,7,8,2019,0,0,0,0,144
33792,51872377,Southampton,14,5,2,4,2019,19,8,2019,0,1,0,0,144
33793,52459260,Southampton,15,5,19,6,2019,19,6,2019,1,1,0,1,144
33794,51144765,,15,5,2,4,2019,22,8,2019,0,1,0,0,144
33795,50175183,Southampton,14,3,18,6,2019,10,7,2019,1,1,0,1,144
33796,52359069,Southampton,16,5,7,8,2019,23,8,2019,0,1,0,0,144
33797,44412900,Southampton,14,13,24,7,2019,24,7,2019,1,0,0,0,144
33798,42939127,Southampton,14,5,26,3,2019,31,5,2019,1,1,0,1,143
33799,45810473,Southampton,14,5,26,3,2019,31,5,2019,1,1,0,0,143
